InputID,MEAN,STDDEV,MIN,MAX
Z1693,257.62085,106.94458,11.93439,463.00304
Z1694,248.86093,111.30253,25.04590,454.92004
Z1695,281.84904,99.24103,56.08708,488.41369
Z1696,205.38253,84.85556,16.06277,413.64875
Z1697,267.14290,107.35651,19.32905,475.69148
Z1698,264.80556,104.61389,19.44753,470.00979
Z1699,263.20331,102.41499,31.28854,468.65808
Z1700,264.17725,103.09996,19.32905,463.30169
Z1701,244.59277,91.81053,26.56256,451.30808
Z1702,241.27733,84.78630,26.44002,438.77373
Z1703,300.26363,104.05207,70.35915,533.88846
Z1704,300.89804,114.78573,34.98345,521.48197
Z1706,264.02066,102.68000,12.21121,474.00982
Z1707,282.78493,105.98532,5.95093,495.00053
Z1708,276.95787,103.96602,22.84926,492.73537
Z1709,284.99012,107.13194,5.95093,504.99592
Z1710,288.08550,105.03952,18.74606,498.45012
Z1711,265.31667,102.60149,12.21121,470.72055
Z1712,268.11677,102.65716,31.70311,485.01351
Z1713,287.04555,104.85072,59.75315,508.86828
Z1714,208.99671,86.48825,16.46858,416.57119
Z1716,304.99076,115.22254,37.24290,532.68670
Z1717,358.30780,162.28359,27.91913,691.59600
Z1718,390.21450,165.20341,25.84103,747.67687
Z1719,340.66933,158.64274,30.17441,639.73941
Z1720,368.47857,165.28352,27.91913,700.19360
Z1721,354.66142,165.16548,30.17441,679.40910
Z1722,320.79016,132.31010,35.42904,556.89247
Z1723,439.10192,183.27765,32.07359,778.79075
Z1724,317.59583,114.41942,39.40777,527.35875
Z1725,416.06820,166.79078,18.06842,706.47181
Z1726,275.55536,116.62117,34.58226,531.61319
Z1727,358.88076,149.77648,24.57468,617.10530
Z1728,289.29797,114.37351,26.86798,505.00684
Z1729,258.44365,122.25137,28.05445,495.70860
Z1730,262.60742,123.41962,27.98141,492.32850
Z1731,259.84181,123.14621,28.05445,510.43308
Z1732,258.01233,120.19540,34.20230,499.84004
Z1733,260.57054,119.46479,29.45709,507.45068
Z1734,267.91441,111.55037,33.72759,505.51422
Z1735,267.04055,105.86859,32.22555,488.95406
Z1736,259.49608,114.68018,29.45709,503.59125
Z1737,300.44302,114.37802,29.57875,520.34688
Z1738,286.96554,110.77880,28.00696,478.27474
Z1739,338.47394,126.02837,48.32989,605.53865
Z1740,332.05256,128.23058,22.38939,598.79852
Z1741,334.65468,98.48410,55.34613,511.99698
Z1742,334.03865,100.00442,55.34613,512.89684
Z1743,496.78350,216.74239,8.56538,869.69976
Z1744,256.10448,86.27174,13.74411,441.05461
Z1745,454.74558,208.66964,22.95779,818.93991
Z1746,417.25931,192.69718,35.76463,776.34195
Z1747,316.93006,116.39553,31.61572,519.48171
Z1748,544.96418,226.26706,20.99071,961.34254
Z1749,459.99112,202.87425,16.69127,827.12427
Z1750,448.45230,180.25327,27.94651,802.11203
Z1751,453.18907,184.87227,27.94651,804.66149
Z1752,466.85228,173.05408,42.37362,807.38600
Z1753,260.85028,96.24059,30.38492,419.39020
Z1754,311.91307,123.84665,22.04525,536.70205
Z1755,275.43138,95.42315,5.44572,500.47102
Z1756,277.75829,104.46607,29.13011,491.57440
Z1757,257.76554,92.42028,15.46340,438.84178
Z1758,257.91897,92.97966,15.46340,437.40551
Z1759,261.14449,93.32265,22.18389,468.21319
Z1760,260.28123,90.66400,7.24335,464.96312
Z1761,238.67006,88.72971,35.96358,424.33894
Z1762,218.95633,92.54068,13.91266,430.55887
Z1763,256.98398,109.19447,15.79244,486.38567
Z1764,259.00347,104.09593,11.70713,495.16372
Z1765,260.84431,116.67914,13.93361,480.27001
Z1766,261.31148,106.04234,18.11349,478.36217
Z1767,247.65053,114.39500,16.64025,460.93808
Z1768,261.89702,109.01466,15.67265,484.25186
Z1769,286.87427,120.79256,20.05598,529.72162
Z1770,343.88269,116.64771,12.89071,558.93111
Z1771,358.39912,123.83790,26.79486,579.27953
Z1772,296.56837,112.68360,7.39899,521.83180
Z1773,288.37916,109.87707,10.44178,527.67307
Z1774,338.79768,143.47906,4.88092,679.05082
Z1775,340.02927,142.93725,4.88092,674.83486
Z1776,260.95235,99.92573,11.28246,477.69772
Z1777,277.55473,115.51182,26.79247,516.68096
Z1778,262.54937,103.56645,10.66306,481.17631
Z1779,277.94614,116.34128,1.96930,501.11049
Z1780,273.19693,108.74244,17.38599,486.68801
Z1781,373.72937,152.61892,53.40290,703.24681
Z1782,402.58530,163.86816,38.25657,749.17087
Z1783,403.15616,163.68601,38.25657,738.59578
Z1784,328.97222,141.36844,13.70416,589.61375
Z1785,378.24841,167.65395,19.77939,690.05202
Z1786,340.30882,149.15687,39.62221,628.69915
Z1787,301.27801,111.24571,32.87721,522.41006
Z1788,295.68405,107.37882,30.96277,510.73323
Z1789,298.32042,108.56166,31.39990,514.88703
Z1790,255.46462,87.92559,13.74411,443.40957
Z1791,397.46185,115.61397,16.28840,645.64767
Z1792,403.87502,114.49577,16.28840,645.69487
Z1793,329.14972,109.90926,28.91129,588.59764
Z1794,309.82996,121.58599,11.71091,542.89975
Z1795,310.08178,125.13754,13.59039,540.47984
Z1796,304.20354,120.18514,33.81180,515.98075
Z1797,312.69338,115.04322,15.75357,535.57181
Z1800,309.31442,141.49777,19.65098,599.67457
Z1801,264.66222,116.07769,27.00738,500.81203
Z1802,263.41827,112.20158,29.52429,495.23770
Z1804,262.52827,109.83535,5.20503,484.64037
Z1805,263.64257,110.38179,5.20503,487.56107
Z1806,295.59419,110.26774,12.85870,486.01474
Z1807,287.97668,117.74858,15.34334,485.40414
Z1808,286.95424,116.07989,15.34334,485.50863
Z1809,324.34150,103.74642,38.70605,508.61539
Z1810,256.96111,90.82362,42.43460,435.02347
Z1811,280.19296,96.53858,41.62307,456.75319
Z1812,271.96577,107.34680,20.19775,474.65300
Z1813,231.59258,86.33822,17.44923,403.66916
Z1814,234.96550,86.91118,21.39438,413.11677
Z1815,230.49656,86.01002,17.44923,411.58228
Z1816,233.77016,88.35817,8.27809,416.19122
Z1817,234.09442,88.00623,8.27809,417.61918
Z1818,231.67850,86.02799,21.03883,412.84535
Z1819,250.73816,98.44968,11.98122,424.40899
Z1820,235.53644,87.75512,24.62435,404.38404
Z1821,300.48851,88.84023,22.96447,472.71784
Z1822,243.17342,90.58700,19.96337,425.33310
Z1823,204.54270,81.90812,30.11735,404.04894
Z1824,197.72704,81.70733,26.81134,395.33570
Z1826,213.92595,98.66791,22.88401,434.40063
Z1827,205.53982,98.33458,16.20995,415.38633
Z1828,212.52006,99.10786,5.49368,426.98959
Z1829,214.93927,97.98792,8.33905,414.12212
Z1830,211.89073,99.15340,22.23492,433.76731
Z1831,225.18213,98.31327,13.63990,438.21263
Z1832,224.73553,97.14898,13.63990,430.65783
Z1833,208.40409,99.14071,13.38190,413.15370
Z1834,209.61365,98.70395,16.48590,415.17676
Z1835,217.01823,98.18113,22.99129,421.11911
Z1836,213.57683,98.70094,5.49368,408.31173
Z1837,321.19921,117.94578,16.25606,520.58411
Z1838,370.54337,163.15799,64.06520,639.28456
Z1839,330.60191,114.24678,38.90380,533.65369
Z1840,342.53706,117.33777,49.20347,562.29193
Z1841,343.16613,146.25757,45.05262,579.46839
Z1842,339.31980,134.79483,25.07395,557.48415
Z1843,356.77942,165.02993,22.01913,626.75608
Z1844,357.93150,168.52507,21.44992,629.63831
Z1845,351.84763,161.55087,28.13750,609.68377
Z1846,349.37771,159.57437,28.11468,602.24496
Z1847,375.07963,179.25198,10.43395,679.03797
Z1848,454.22017,176.64724,18.18941,758.22908
Z1849,250.20650,82.89422,43.48512,445.77872
Z1850,487.05209,208.40654,14.09348,873.73285
Z1851,481.94019,205.44677,14.09414,865.93576
Z1852,487.53684,206.38270,14.09414,879.87237
Z1853,481.51413,199.60245,14.10039,868.70619
Z1854,418.43244,167.26899,38.92781,797.96055
Z1855,487.78218,201.64600,14.10039,882.72739
Z1856,519.79787,212.54502,51.50229,940.98966
Z1857,318.67190,127.50514,28.47599,570.07233
Z1858,337.17317,147.53192,21.37273,613.34552
Z1859,337.73251,147.62996,21.37273,612.39677
Z1861,399.12016,163.67222,35.11712,704.23387
Z1864,264.77792,112.06606,32.22555,492.28147
Z1865,266.20546,117.50499,27.79620,503.86818
Z1866,259.81211,118.74814,29.17246,490.71751
Z1867,267.55091,97.24653,36.21452,491.43571
Z1868,272.21251,94.45062,35.65962,465.51072
Z1869,260.32857,108.16571,16.04843,482.46806
Z1870,264.38219,125.69822,14.21484,515.42719
Z1871,259.51028,103.16385,16.04843,458.98312
Z1872,276.38718,125.49345,13.54783,529.94821
Z1873,256.20118,113.01522,24.59716,494.86434
Z1874,292.57228,109.03187,43.26722,507.79291
Z1875,277.34606,113.59400,33.47621,509.37383
Z1876,321.94841,109.90683,27.74783,520.32810
Z1877,432.20741,176.27777,32.96009,809.75116
Z1878,420.24934,173.16046,32.96009,777.26134
Z1879,292.21064,116.30604,42.03067,530.40217
Z1880,285.73144,114.12127,38.63494,522.80283
Z1881,288.62213,116.23780,40.47858,546.22885
Z1882,288.52433,115.31868,38.79313,521.26529
Z1883,292.67914,120.67461,54.31014,539.35266
Z1884,328.70341,135.15336,25.44027,616.97026
Z1885,326.31424,134.30473,28.88565,600.03991
Z1887,321.52410,109.41222,31.78978,519.18902
Z1888,314.89177,111.16306,31.78978,509.12805
Z1889,314.12128,108.91584,39.50742,523.33354
Z1890,304.46997,111.70563,40.95820,519.13104
Z1891,468.52690,186.11776,50.16133,817.27552
Z1892,522.61869,176.77597,30.05573,902.85722
Z1893,540.73831,176.04610,30.05573,930.16451
Z1894,311.24932,136.19415,21.35776,580.40762
Z1895,316.18534,148.62943,40.55880,661.30376
Z1896,294.76884,129.80425,18.69999,591.15780
Z1897,290.97743,125.75494,18.69999,576.91775
Z1898,296.92171,128.69548,18.13544,584.73270
Z1899,293.79104,123.96972,18.13544,570.92837
Z1900,298.94473,123.58127,18.96165,581.26711
Z1901,296.68990,119.57604,18.96165,570.23214
Z1902,303.13324,120.59572,18.24765,570.44150
Z1903,301.24855,115.67001,18.24765,557.49004
Z1904,313.70430,107.93327,35.48280,539.95212
Z1905,321.62323,109.73408,35.05608,541.66169
Z1906,325.09803,108.45360,35.05608,529.16601
Z1907,318.31300,116.49213,35.16591,567.48072
Z1908,276.39616,111.61320,13.56852,537.30028
Z1909,277.60895,113.10163,13.56852,544.97598
Z1910,256.39333,112.84397,5.83449,513.97633
Z1911,272.93392,110.88850,13.77154,538.71875
Z1912,265.35511,120.68483,13.93812,515.64914
Z1913,262.97801,118.29280,12.19631,522.69368
Z1914,256.64350,112.78537,5.83449,517.34389
Z1915,272.08049,112.88998,14.92246,526.97928
Z1916,266.28606,119.16541,10.37806,533.74904
Z1917,272.01196,109.16222,46.89793,556.01109
Z1918,373.94055,131.06142,21.86312,648.70535
Z1919,275.68664,116.89831,12.55744,571.42293
Z1920,278.25232,120.15719,10.73895,573.94641
Z1922,320.00431,130.84195,25.61622,575.15383
Z1923,274.00843,112.20510,42.18848,557.06475
Z1924,279.41896,120.74435,10.73895,583.37076
Z1925,334.08011,93.37116,38.97195,520.68525
Z1926,337.05471,138.41945,19.76969,609.84089
Z1927,394.08447,152.30680,14.66242,668.16445
Z1928,298.10221,111.94913,31.39230,498.36679
Z1929,273.73623,106.99042,14.87854,476.42035
Z1931,252.53281,95.91600,19.90402,438.65660
Z1932,413.08214,196.62412,11.61936,726.50156
Z1933,357.04771,154.74233,33.09050,625.75018
Z1934,386.73849,174.64005,21.05776,688.62220
Z1935,403.80016,193.99477,12.57127,710.49160
Z1936,406.52609,195.48683,12.57127,733.24342
Z1937,409.56647,197.38408,11.61936,731.88138
Z1938,235.55973,102.79128,18.10135,424.44943
Z1939,213.71704,92.38888,26.21544,444.88733
Z1940,311.81096,100.34833,23.17416,534.11700
Z1941,323.59062,98.11834,24.46989,492.10037
Z1942,260.07601,97.07367,10.54795,477.15358
Z1943,259.73224,97.71137,10.54795,487.43961
Z1944,335.99993,113.24129,24.62236,563.88961
Z1946,250.88964,92.64547,50.80300,434.34509
Z1947,253.70149,87.55170,21.79870,433.39698
Z1948,231.77777,95.30130,21.09422,441.45864
Z1949,267.27798,118.85725,8.10741,490.16191
Z1950,325.46790,128.67490,32.02692,587.21042
Z1951,305.88051,127.04818,18.26900,553.56592
Z1952,256.54186,111.19268,19.12215,505.75727
Z1953,221.72503,99.70098,14.82356,419.22102
Z1954,205.98801,92.54876,14.74469,393.69501
Z1955,239.79114,111.62839,12.81809,480.45506
Z1956,236.54890,109.76703,17.28236,474.56711
Z1957,244.22272,115.69685,10.03572,491.27683
Z1958,254.24520,122.12535,20.79790,512.07807
Z1960,263.46136,113.31454,18.96589,483.01423
Z1961,271.74046,129.22995,17.23591,548.23374
Z1962,350.15847,154.08170,11.73782,628.85722
Z1963,413.94105,127.08819,56.46083,685.63263
Z1965,235.44937,99.46298,25.78017,443.05724
Z1968,232.11321,86.98534,14.94872,421.82162
Z1970,332.95586,112.26875,52.17841,577.90780
Z1971,205.08882,76.69222,16.47994,394.52942
Z1972,397.99044,173.05845,34.94884,716.68479
Z1973,279.88660,117.06563,17.66974,501.95011
Z1974,269.34695,108.93705,23.57659,485.15923
Z1975,262.83703,98.10392,35.61418,456.41571
Z1976,275.71872,113.39966,14.62731,509.50356
Z1977,381.02806,153.55968,11.47179,719.84167
Z1978,503.57248,208.02240,29.05185,870.57559
Z1979,269.99439,106.55649,31.82471,496.49702
Z1980,351.56871,130.88498,29.58781,583.75153
Z1981,429.17572,177.34793,28.28554,745.89974
Z1982,250.90266,109.90096,30.13801,494.29546
Z1983,442.19958,184.74658,28.28554,785.37595
Z1985,404.77275,169.95724,5.39297,742.67409
Z1986,404.58018,168.70161,5.39297,739.30092
Z1987,250.42901,105.60421,28.86312,490.17052
