,Plot_ID,Buildings_in_Community,Types_Community,Area_Community,Community_PV_Size,Bldg_share_in_community,Community_Meters,Bldg_share_in_meters_community,Num_EGIDs,Num_Occupants,Demand_Year_MWh,Community_PV_Subsidy
Z0975_Z0936_Z0942_Z0951_Z0952_Z0953_Z0977_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1609.7497686895,262,"[0.09541984732824428, 0.0916030534351145, 0.12595419847328243, 0.05343511450381679, 0.07251908396946564, 0.1297709923664122, 0.15648854961832062, 0.1297709923664122, 0.08778625954198473, 0.05725190839694656]",90,"[0.12222222222222222, 0.1, 0.13333333333333333, 0.05555555555555555, 0.1, 0.13333333333333333, 0.2, 0.13333333333333333, 0.011111111111111112, 0.011111111111111112]",13,210,438.86299999999994,80000
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0953_Z0977_Z0982,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0982']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']",1518.7913942333998,248,"[0.10080645161290322, 0.0967741935483871, 0.0967741935483871, 0.13306451612903225, 0.056451612903225805, 0.07661290322580645, 0.13709677419354838, 0.16532258064516128, 0.13709677419354838]",97,"[0.1134020618556701, 0.09278350515463918, 0.09278350515463918, 0.12371134020618557, 0.05154639175257732, 0.09278350515463918, 0.12371134020618557, 0.18556701030927836, 0.12371134020618557]",12,198,415.03000000000003,75800
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0953_Z0977_Z0993,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0993']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1457.0574548521,237,"[0.10548523206751055, 0.10126582278481013, 0.10126582278481013, 0.13924050632911392, 0.05907172995780591, 0.08016877637130802, 0.14345991561181434, 0.1729957805907173, 0.0970464135021097]",86,"[0.12790697674418605, 0.10465116279069768, 0.10465116279069768, 0.13953488372093023, 0.05813953488372093, 0.10465116279069768, 0.13953488372093023, 0.20930232558139536, 0.011627906976744186]",12,190,398.89300000000003,72500
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0953_Z0977_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1408.0456704239,229,"[0.1091703056768559, 0.10480349344978165, 0.10480349344978165, 0.14410480349344978, 0.0611353711790393, 0.08296943231441048, 0.14847161572052403, 0.17903930131004367, 0.06550218340611354]",86,"[0.12790697674418605, 0.10465116279069768, 0.10465116279069768, 0.13953488372093023, 0.05813953488372093, 0.10465116279069768, 0.13953488372093023, 0.20930232558139536, 0.011627906976744186]",12,184,386.052,70100
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0953_Z0982_Z0993,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0982', 'Z0993']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1410.9547497458,230,"[0.10869565217391304, 0.10434782608695652, 0.10434782608695652, 0.14347826086956522, 0.06086956521739131, 0.08260869565217391, 0.14782608695652175, 0.14782608695652175, 0.1]",80,"[0.1375, 0.1125, 0.1125, 0.15, 0.0625, 0.1125, 0.15, 0.15, 0.0125]",12,178,373.733,70400
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0953_Z0982_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0982', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1361.9429653175998,222,"[0.11261261261261261, 0.10810810810810811, 0.10810810810810811, 0.14864864864864866, 0.06306306306306306, 0.08558558558558559, 0.15315315315315314, 0.15315315315315314, 0.06756756756756757]",80,"[0.1375, 0.1125, 0.1125, 0.15, 0.0625, 0.1125, 0.15, 0.15, 0.0125]",12,172,360.892,68000
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0953_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0953', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1300.2090259363,211,"[0.11848341232227488, 0.11374407582938388, 0.11374407582938388, 0.15639810426540285, 0.06635071090047394, 0.09004739336492891, 0.16113744075829384, 0.10900473933649289, 0.07109004739336493]",69,"[0.15942028985507245, 0.13043478260869565, 0.13043478260869565, 0.17391304347826086, 0.07246376811594203, 0.13043478260869565, 0.17391304347826086, 0.014492753623188406, 0.014492753623188406]",12,164,344.755,64700
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0977_Z0982_Z0993,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0977', 'Z0982', 'Z0993']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1454.3545757287002,237,"[0.10548523206751055, 0.10126582278481013, 0.10126582278481013, 0.13924050632911392, 0.05907172995780591, 0.08016877637130802, 0.1729957805907173, 0.14345991561181434, 0.0970464135021097]",86,"[0.12790697674418605, 0.10465116279069768, 0.10465116279069768, 0.13953488372093023, 0.05813953488372093, 0.10465116279069768, 0.20930232558139536, 0.13953488372093023, 0.011627906976744186]",11,192,401.981,72500
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0977_Z0982_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0977', 'Z0982', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1405.3427913005003,229,"[0.1091703056768559, 0.10480349344978165, 0.10480349344978165, 0.14410480349344978, 0.0611353711790393, 0.08296943231441048, 0.17903930131004367, 0.14847161572052403, 0.06550218340611354]",86,"[0.12790697674418605, 0.10465116279069768, 0.10465116279069768, 0.13953488372093023, 0.05813953488372093, 0.10465116279069768, 0.20930232558139536, 0.13953488372093023, 0.011627906976744186]",11,186,389.14,70100
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0977_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0977', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1343.6088519192003,218,"[0.11467889908256881, 0.11009174311926606, 0.11009174311926606, 0.15137614678899083, 0.06422018348623854, 0.0871559633027523, 0.18807339449541285, 0.10550458715596331, 0.06880733944954129]",75,"[0.14666666666666667, 0.12, 0.12, 0.16, 0.06666666666666667, 0.12, 0.24, 0.013333333333333334, 0.013333333333333334]",11,178,373.003,66800
Z0975_Z0934_Z0936_Z0942_Z0951_Z0952_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0952', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1297.5061468129002,211,"[0.11848341232227488, 0.11374407582938388, 0.11374407582938388, 0.15639810426540285, 0.06635071090047394, 0.09004739336492891, 0.16113744075829384, 0.10900473933649289, 0.07109004739336493]",69,"[0.15942028985507245, 0.13043478260869565, 0.13043478260869565, 0.17391304347826086, 0.07246376811594203, 0.13043478260869565, 0.17391304347826086, 0.014492753623188406, 0.014492753623188406]",11,166,347.84299999999996,64700
Z0975_Z0934_Z0936_Z0942_Z0951_Z0953_Z0977_Z0982_Z0993,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0953', 'Z0977', 'Z0982', 'Z0993']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1541.3692667594,252,"[0.0992063492063492, 0.09523809523809523, 0.09523809523809523, 0.13095238095238096, 0.05555555555555555, 0.1349206349206349, 0.1626984126984127, 0.1349206349206349, 0.09126984126984126]",89,"[0.12359550561797752, 0.10112359550561797, 0.10112359550561797, 0.1348314606741573, 0.056179775280898875, 0.1348314606741573, 0.20224719101123595, 0.1348314606741573, 0.011235955056179775]",11,200,417.577,77000
Z0975_Z0934_Z0936_Z0942_Z0951_Z0953_Z0977_Z0982_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0953', 'Z0977', 'Z0982', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1492.3574823312001,244,"[0.10245901639344263, 0.09836065573770492, 0.09836065573770492, 0.13524590163934427, 0.05737704918032787, 0.13934426229508196, 0.1680327868852459, 0.13934426229508196, 0.06147540983606557]",89,"[0.12359550561797752, 0.10112359550561797, 0.10112359550561797, 0.1348314606741573, 0.056179775280898875, 0.1348314606741573, 0.20224719101123595, 0.1348314606741573, 0.011235955056179775]",11,194,404.736,74600
Z0975_Z0934_Z0936_Z0942_Z0951_Z0953_Z0977_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0953', 'Z0977', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1430.6235429499002,233,"[0.1072961373390558, 0.10300429184549356, 0.10300429184549356, 0.14163090128755365, 0.060085836909871244, 0.1459227467811159, 0.1759656652360515, 0.09871244635193133, 0.06437768240343347]",78,"[0.14102564102564102, 0.11538461538461539, 0.11538461538461539, 0.15384615384615385, 0.0641025641025641, 0.15384615384615385, 0.23076923076923078, 0.01282051282051282, 0.01282051282051282]",11,186,388.599,71300
Z0975_Z0934_Z0936_Z0942_Z0951_Z0953_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0953', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1384.5208378436,226,"[0.11061946902654868, 0.10619469026548672, 0.10619469026548672, 0.14601769911504425, 0.061946902654867256, 0.1504424778761062, 0.1504424778761062, 0.10176991150442478, 0.06637168141592921]",72,"[0.1527777777777778, 0.125, 0.125, 0.16666666666666666, 0.06944444444444445, 0.16666666666666666, 0.16666666666666666, 0.013888888888888888, 0.013888888888888888]",11,174,363.43899999999996,69200
Z0975_Z0934_Z0936_Z0942_Z0951_Z0977_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0951', 'Z0977', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1427.9206638265,233,"[0.1072961373390558, 0.10300429184549356, 0.10300429184549356, 0.14163090128755365, 0.060085836909871244, 0.1759656652360515, 0.1459227467811159, 0.09871244635193133, 0.06437768240343347]",78,"[0.14102564102564102, 0.11538461538461539, 0.11538461538461539, 0.15384615384615385, 0.0641025641025641, 0.23076923076923078, 0.15384615384615385, 0.01282051282051282, 0.01282051282051282]",10,188,391.68699999999995,71300
Z0975_Z0934_Z0936_Z0942_Z0952_Z0953_Z0977_Z0982_Z0993,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0952', 'Z0953', 'Z0977', 'Z0982', 'Z0993']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1573.7440912841,257,"[0.09727626459143969, 0.0933852140077821, 0.0933852140077821, 0.12840466926070038, 0.07392996108949416, 0.13229571984435798, 0.15953307392996108, 0.13229571984435798, 0.08949416342412451]",93,"[0.11827956989247312, 0.0967741935483871, 0.0967741935483871, 0.12903225806451613, 0.0967741935483871, 0.12903225806451613, 0.1935483870967742, 0.12903225806451613, 0.010752688172043012]",12,205,429.426,78500
Z0975_Z0934_Z0936_Z0942_Z0952_Z0953_Z0977_Z0982_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0952', 'Z0953', 'Z0977', 'Z0982', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1524.7323068558999,249,"[0.10040160642570281, 0.0963855421686747, 0.0963855421686747, 0.13253012048192772, 0.07630522088353414, 0.13654618473895583, 0.1646586345381526, 0.13654618473895583, 0.060240963855421686]",93,"[0.11827956989247312, 0.0967741935483871, 0.0967741935483871, 0.12903225806451613, 0.0967741935483871, 0.12903225806451613, 0.1935483870967742, 0.12903225806451613, 0.010752688172043012]",12,199,416.585,76100
Z0975_Z0934_Z0936_Z0942_Z0952_Z0953_Z0977_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0952', 'Z0953', 'Z0977', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1462.9983674746,238,"[0.10504201680672269, 0.10084033613445378, 0.10084033613445378, 0.13865546218487396, 0.07983193277310924, 0.14285714285714285, 0.1722689075630252, 0.09663865546218488, 0.06302521008403361]",82,"[0.13414634146341464, 0.10975609756097561, 0.10975609756097561, 0.14634146341463414, 0.10975609756097561, 0.14634146341463414, 0.21951219512195122, 0.012195121951219513, 0.012195121951219513]",12,191,400.448,72800
Z0975_Z0934_Z0936_Z0942_Z0952_Z0953_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0952', 'Z0953', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1416.8956623683002,231,"[0.10822510822510822, 0.1038961038961039, 0.1038961038961039, 0.14285714285714285, 0.08225108225108226, 0.1471861471861472, 0.1471861471861472, 0.09956709956709957, 0.06493506493506493]",76,"[0.14473684210526316, 0.11842105263157894, 0.11842105263157894, 0.15789473684210525, 0.11842105263157894, 0.15789473684210525, 0.15789473684210525, 0.013157894736842105, 0.013157894736842105]",12,179,375.28799999999995,70700
Z0975_Z0934_Z0936_Z0942_Z0952_Z0977_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0952', 'Z0977', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1460.2954883512002,238,"[0.10504201680672269, 0.10084033613445378, 0.10084033613445378, 0.13865546218487396, 0.07983193277310924, 0.1722689075630252, 0.14285714285714285, 0.09663865546218488, 0.06302521008403361]",82,"[0.13414634146341464, 0.10975609756097561, 0.10975609756097561, 0.14634146341463414, 0.10975609756097561, 0.21951219512195122, 0.14634146341463414, 0.012195121951219513, 0.012195121951219513]",11,193,403.53599999999994,72800
Z0975_Z0934_Z0936_Z0942_Z0953_Z0977_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0942', 'Z0953', 'Z0977', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1547.3101793819,253,"[0.09881422924901186, 0.09486166007905138, 0.09486166007905138, 0.13043478260869565, 0.13438735177865613, 0.16205533596837945, 0.13438735177865613, 0.09090909090909091, 0.05928853754940711]",85,"[0.12941176470588237, 0.10588235294117647, 0.10588235294117647, 0.1411764705882353, 0.1411764705882353, 0.21176470588235294, 0.1411764705882353, 0.011764705882352941, 0.011764705882352941]",11,201,419.13199999999995,77300
Z0975_Z0934_Z0936_Z0951_Z0952_Z0953_Z0977_Z0982_Z0993,657,"['Z0975', 'Z0934', 'Z0936', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0982', 'Z0993']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1457.8515391618,238,"[0.10504201680672269, 0.10084033613445378, 0.10084033613445378, 0.058823529411764705, 0.07983193277310924, 0.14285714285714285, 0.1722689075630252, 0.14285714285714285, 0.09663865546218488]",86,"[0.12790697674418605, 0.10465116279069768, 0.10465116279069768, 0.05813953488372093, 0.10465116279069768, 0.13953488372093023, 0.20930232558139536, 0.13953488372093023, 0.011627906976744186]",11,192,402.328,72800
Z0975_Z0934_Z0936_Z0951_Z0952_Z0953_Z0977_Z0982_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0982', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public']",1408.8397547335999,230,"[0.10869565217391304, 0.10434782608695652, 0.10434782608695652, 0.06086956521739131, 0.08260869565217391, 0.14782608695652175, 0.1782608695652174, 0.14782608695652175, 0.06521739130434782]",86,"[0.12790697674418605, 0.10465116279069768, 0.10465116279069768, 0.05813953488372093, 0.10465116279069768, 0.13953488372093023, 0.20930232558139536, 0.13953488372093023, 0.011627906976744186]",11,186,389.48699999999997,70400
Z0975_Z0934_Z0936_Z0951_Z0952_Z0953_Z0977_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0951', 'Z0952', 'Z0953', 'Z0977', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1347.1058153523,219,"[0.1141552511415525, 0.1095890410958904, 0.1095890410958904, 0.0639269406392694, 0.0867579908675799, 0.1552511415525114, 0.1872146118721461, 0.1050228310502283, 0.0684931506849315]",75,"[0.14666666666666667, 0.12, 0.12, 0.06666666666666667, 0.12, 0.16, 0.24, 0.013333333333333334, 0.013333333333333334]",11,178,373.34999999999997,67100
Z0975_Z0934_Z0936_Z0951_Z0952_Z0953_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0951', 'Z0952', 'Z0953', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1301.0031102460002,212,"[0.1179245283018868, 0.11320754716981132, 0.11320754716981132, 0.0660377358490566, 0.08962264150943396, 0.16037735849056603, 0.16037735849056603, 0.10849056603773585, 0.07075471698113207]",69,"[0.15942028985507245, 0.13043478260869565, 0.13043478260869565, 0.07246376811594203, 0.13043478260869565, 0.17391304347826086, 0.17391304347826086, 0.014492753623188406, 0.014492753623188406]",11,166,348.18999999999994,65000
Z0975_Z0934_Z0936_Z0951_Z0952_Z0977_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0951', 'Z0952', 'Z0977', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1344.4029362289002,219,"[0.1141552511415525, 0.1095890410958904, 0.1095890410958904, 0.0639269406392694, 0.0867579908675799, 0.1872146118721461, 0.1552511415525114, 0.1050228310502283, 0.0684931506849315]",75,"[0.14666666666666667, 0.12, 0.12, 0.06666666666666667, 0.12, 0.24, 0.16, 0.013333333333333334, 0.013333333333333334]",10,180,376.43799999999993,67100
Z0975_Z0934_Z0936_Z0951_Z0953_Z0977_Z0982_Z0993_Z0995,657,"['Z0975', 'Z0934', 'Z0936', 'Z0951', 'Z0953', 'Z0977', 'Z0982', 'Z0993', 'Z0995']","['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Public', 'Public']",1431.4176272596,234,"[0.10683760683760683, 0.10256410256410256, 0.10256410256410256, 0.05982905982905983, 0.1452991452991453, 0.1752136752136752, 0.1452991452991453, 0.09829059829059829, 0.0641025641025641]",78,"[0.14102564102564102, 0.11538461538461539, 0.11538461538461539, 0.0641025641025641, 0.15384615384615385, 0.23076923076923078, 0.15384615384615385, 0.01282051282051282, 0.01282051282051282]",10,188,392.03399999999993,71600
